cas,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,AromaticRings,pEC50
1758685,238.24599999999995,1.6263999999999998,86.17999999999999,2.0,4.0,0.0,3.0,2.0,5.456380616434487
128950,238.24599999999995,1.6263999999999998,86.17999999999999,2.0,4.0,0.0,3.0,2.0,5.558799724227319
129442,238.24599999999998,1.6263999999999998,86.18,2.0,4.0,0.0,3.0,2.0,5.54387850592849
81641,240.21399999999997,1.8731999999999998,74.60000000000001,2.0,4.0,0.0,3.0,2.0,5.474802434712192
117124,240.21399999999997,1.8731999999999993,74.6,2.0,4.0,0.0,3.0,2.0,5.459953313673273
117102,240.21399999999997,1.8731999999999993,74.6,2.0,4.0,0.0,3.0,2.0,5.558430235712043
82462,277.106,3.7688000000000024,34.14,0.0,2.0,0.0,3.0,2.0,5.394204125835872
82439,277.106,3.7688000000000015,34.14,0.0,2.0,0.0,3.0,2.0,5.42770557959334
524425,158.15599999999995,1.4652,34.14,0.0,2.0,0.0,2.0,1.0,5.478926369086461
122674968,249.09300000000002,2.933700000000001,35.53,0.0,3.0,3.0,1.0,1.0,4.46714701944709
122674957,249.09300000000002,2.933700000000001,35.53,0.0,3.0,3.0,1.0,1.0,5.707941701181774
23844577,249.09300000000002,2.933700000000001,35.53,0.0,3.0,3.0,1.0,1.0,5.854782279237903
50317,225.458,3.3449999999999998,37.3,1.0,1.0,1.0,1.0,1.0,4.353065650129232
143390890,313.35300000000007,3.097520000000001,57.120000000000005,0.0,5.0,6.0,2.0,2.0,6.839595543022859
175013180,387.82300000000004,4.238900000000004,65.82,0.0,5.0,6.0,3.0,3.0,6.922696288470657
117428225,367.32300000000004,3.8397000000000023,57.650000000000006,0.0,5.0,6.0,2.0,2.0,7.249126014131118
53826123,378.0839999999999,4.1998999999999995,37.3,1.0,1.0,6.0,0.0,0.0,5.868437653340488
98544,150.22099999999998,2.6897000000000015,20.23,1.0,1.0,0.0,1.0,1.0,4.747491800238274
70887886,358.078,4.0279,37.3,1.0,1.0,5.0,0.0,0.0,5.802764079165161
27854315,478.09799999999984,5.4705,37.3,1.0,1.0,8.0,0.0,0.0,6.294090921119267
70887842,458.09199999999987,5.2985000000000015,37.3,1.0,1.0,7.0,0.0,0.0,6.371060909127594
53826134,578.112,6.741100000000002,37.3,1.0,1.0,10.0,0.0,0.0,6.554262220750342
70887944,558.1059999999999,6.569100000000002,37.3,1.0,1.0,9.0,0.0,0.0,6.3006693901427235
90437,170.21099999999996,3.059200000000001,20.23,1.0,1.0,1.0,2.0,2.0,7.230987623227603
100527,106.12399999999997,1.4990999999999999,17.07,0.0,1.0,1.0,1.0,1.0,6.578655579598571
503742,102.13299999999998,1.1171,37.3,1.0,1.0,2.0,0.0,0.0,6.079747163114109
106445,108.13999999999999,1.7006199999999996,20.23,1.0,1.0,0.0,1.0,1.0,5.992593680081381
116530,102.13299999999998,1.1171,37.3,1.0,1.0,2.0,0.0,0.0,5.967773403670177
65850,122.12299999999996,1.3848,37.3,1.0,1.0,1.0,1.0,1.0,5.94066942869587
111148,130.187,2.0414,37.3,1.0,1.0,5.0,0.0,0.0,5.938476360275253
140294,117.15099999999998,1.75268,23.79,0.0,1.0,1.0,1.0,1.0,5.7899923991302025
140103,148.16099999999997,1.7844,37.3,1.0,1.0,2.0,1.0,1.0,5.739370136422232
98862,120.15099999999995,1.8892,17.07,0.0,1.0,1.0,1.0,1.0,5.0797273897273065
91101,154.16499999999996,1.4093999999999995,38.69,1.0,3.0,2.0,1.0,1.0,5.011894528198849
210631688,363.39500000000004,0.7807199999999999,110.59,1.0,6.0,4.0,3.0,2.0,4.260071545701144
34494047,214.158,-1.3685999999999994,118.89000000000001,5.0,4.0,4.0,0.0,0.0,4.394220559886481
39600425,207.163,-5.534899999999998,109.69,3.0,4.0,4.0,0.0,0.0,4.448844703702927
66330889,228.111,-8.936200000000005,89.49000000000001,0.0,5.0,2.0,2.0,0.0,5.655252476922173
2164172,232.20499999999996,2.7989000000000006,32.34,1.0,1.0,1.0,1.0,1.0,5.747176228209276
2923184,136.00400000000002,-3.6974,40.129999999999995,0.0,2.0,0.0,0.0,0.0,2.0543704355018675
62748,100.024,-4.2902,40.129999999999995,0.0,2.0,1.0,0.0,0.0,2.9209229721223515
90153,144.17299999999997,2.545400000000001,20.23,1.0,1.0,0.0,2.0,2.0,4.809398933326832
1763231,500.1259999999999,4.8411,54.370000000000005,1.0,2.0,7.0,0.0,0.0,3.5097353213157385
80214831,837.0580000000001,2.2096000000000067,216.89,5.0,17.0,13.0,3.0,0.0,7.205160375853059
68359,250.283,0.8595999999999999,97.97,2.0,5.0,3.0,2.0,2.0,4.292314016331803
57681,278.33700000000005,1.47644,97.97,2.0,5.0,3.0,2.0,2.0,4.678247607192254
93106606,359.4010000000001,2.3156,65.78,1.0,4.0,4.0,4.0,2.0,4.741440709110812
101043372,995.1889999999997,0.618399999999993,343.14,10.0,11.0,15.0,2.0,1.0,6.691488070664418
143545908,415.428,-1.9048999999999974,177.17999999999998,5.0,9.0,4.0,4.0,1.0,5.642385810081125
135410207,222.679,2.06628,52.28,0.0,3.0,2.0,1.0,1.0,3.3037278440597095
188425856,343.21299999999997,5.307700000000002,41.99,1.0,2.0,3.0,3.0,3.0,4.658768753212969
40843252,327.1629999999999,4.637600000000002,55.76000000000001,1.0,3.0,5.0,2.0,2.0,4.110982539183348
957517,239.318,2.906700000000002,20.310000000000002,0.0,1.0,3.0,2.0,2.0,3.3127240027818874
77065,346.3790000000001,1.0270999999999997,104.06000000000002,3.0,5.0,1.0,5.0,0.0,3.855350731973555
1689834,370.915,2.473080000000001,44.02,1.0,2.0,0.0,1.0,1.0,4.320257221669817
93765,255.484,3.1102000000000003,46.53,1.0,2.0,3.0,1.0,1.0,3.739096952078856
1119944,308.34799999999996,1.6175000000000002,0.0,0.0,0.0,11.0,0.0,0.0,6.214670164989233
1119977,336.40199999999993,2.3977000000000004,0.0,0.0,0.0,13.0,0.0,0.0,6.266802734893431
57090,364.45599999999996,3.177900000000001,0.0,0.0,0.0,15.0,0.0,0.0,6.368556230986828
1120021,392.50999999999993,3.9581000000000026,0.0,0.0,0.0,17.0,0.0,0.0,6.560667306169737
112027,320.005,3.177900000000001,0.0,0.0,0.0,15.0,0.0,0.0,6.368556230986828
139071,339.995,3.1879000000000017,0.0,0.0,0.0,13.0,1.0,1.0,6.224025668870631
139082,368.049,3.9681000000000024,0.0,0.0,0.0,15.0,1.0,1.0,6.325138859262188
122189,396.10300000000007,4.748300000000004,0.0,0.0,0.0,17.0,1.0,1.0,6.391473966422806
68207001,322.37499999999994,2.0076,0.0,0.0,0.0,12.0,0.0,0.0,6.213958789757446
124038,378.483,3.5680000000000014,0.0,0.0,0.0,16.0,0.0,0.0,6.494850021680094
140727,384.4459999999999,3.4594000000000014,3.88,0.0,0.0,15.0,1.0,1.0,6.464705879957229
80057,228.291,3.4237000000000024,40.46,2.0,2.0,2.0,2.0,2.0,3.7298955346254754
1478611,336.23099999999994,4.508500000000002,40.46,2.0,2.0,2.0,2.0,2.0,4.064389536902172
127548,312.45300000000003,5.670500000000007,40.46,2.0,2.0,4.0,2.0,2.0,4.297228485724081
13595250,346.47,5.749600000000006,40.46,2.0,2.0,4.0,3.0,3.0,3.7464341890096065
2167513,346.47,5.749600000000006,40.46,2.0,2.0,4.0,3.0,3.0,1.2401509284913625
1571751,290.362,4.452100000000005,40.46,2.0,2.0,3.0,3.0,3.0,4.112304170882873
843550,268.356,4.348000000000004,40.46,2.0,2.0,2.0,3.0,2.0,3.7406476128975443
117817,390.5640000000003,6.433000000000007,52.60000000000001,0.0,4.0,14.0,1.0,1.0,5.215404715385988
77238392,995.1889999999999,0.3064999999999936,345.35,10.0,11.0,14.0,2.0,1.0,5.138523564437955
375735,300.09799999999996,2.2999,54.370000000000005,1.0,2.0,3.0,0.0,0.0,4.85734555084477
59587381,466.2559999999998,0.6644999999999994,57.20000000000001,0.0,3.0,7.0,0.0,0.0,4.6252519908447915
151508,65.116,-2.89963,23.79,0.0,1.0,0.0,0.0,0.0,8.66755967881834
85687,312.36499999999995,4.000500000000003,52.60000000000001,0.0,4.0,7.0,2.0,2.0,5.035722504037024
7784465,129.91,-4.6846,40.129999999999995,0.0,2.0,0.0,0.0,0.0,4.703510055277103
13464385,207.888,-13.0546,86.25,0.0,4.0,0.0,0.0,0.0,5.646786614386681
25154523,220.35600000000002,4.685300000000005,20.23,1.0,1.0,8.0,1.0,1.0,5.343124880266474
793248,268.404,5.2767000000000035,24.06,2.0,2.0,6.0,2.0,2.0,5.927072324355731
2754428185,298.38599999999997,3.042300000000001,58.199999999999996,2.0,4.0,6.0,2.0,1.0,6.094530027000608
91532,217.31199999999995,3.692700000000002,21.259999999999998,1.0,2.0,2.0,2.0,1.0,4.657301745384297
